"grid"	"year"	"month"	"day"	"L"	"L2"	"L3"	"nuSpecies"	"visit"	"y"	"siteIndex"	"yearIndex"	"bio1"	"bio5"	"bio6"	"Forest"	"Open"	"Bottom"	"Top"	"PrefOpen"	"PrefClosed"	"Agriculture"	"Habitat"	"ID_0"	"ISO"	"NAME_0"	"ID_1"	"NAME_1"	"ID_2"	"NAME_2"	"TYPE_2"	"ENGTYPE_2"	"NL_NAME_2"	"VARNAME_2"	"adm"	"adm2"	"tree_line_position"	"alpine_habitat1"	"alpine_habitat2"	"alpine_habitat3"	"alpine_habitat4"	"High"	"admN"	"admN2"	"site"	"siteyearIndex"	"samplingDays"	"Effort"	"species"	"nuVisits"	"nuObs"	"x"
7751	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	181	1	22.9241514587402	161.133711547852	-138.155288085938	0	210	0	175	77	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"91"	"Måsøy"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Måsøy"	-49.9767077808975	0.0416666666666667	0.958333333333333	0	0	0	5	208	"5-208-7751"	181	0	0	1	5	3	1042014.40275069
7769	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	188	1	-19.5807291666667	157.903645833333	-181.513020833333	0	289	0	0	0	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"89"	"Lebesby"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Lebesby"	-347.030845140839	0	0.04	0.96	0	0	5	186	"5-186-7769"	188	0	0	0	1	0	1132014.40275069
7777	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	190	1	-15.995	184.04	-188.6075	4	274	0	150	86	1	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"83"	"Gamvik"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Gamvik"	-82.373710125351	0	1	0	0	0	5	103	"5-103-7777"	190	0	0	0	5	0	1172014.40275069
7786	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	195	1	-17.9925	166.7625	-194.6325	46	125	0	38	25	1	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	13.4643355840025	0.318181818181818	0.681818181818182	0	0	0	5	358	"5-358-7786"	195	0	0	0	1	0	1217014.40275069
7787	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	196	1	-24.1536458333333	172.861979166667	-204.666666666667	47	239	0	151	94	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-40.216707465363	0.12	0.8	0.08	0	0	5	358	"5-358-7787"	196	0	0	0	1	0	1222014.40275069
7788	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	197	1	-24.6145833333333	181.658854166667	-212.684895833333	43	225	1	146	78	1	1	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-75.37972237854	0.08	0.92	0	0	0	5	358	"5-358-7788"	197	0	0	0	7	0	1227014.40275069
7789	2007	6	6	9	9	1	31	"2007-6-6-7789"	7938021.13526258	198	1	-25.6625	190.5225	-218.82	14	269	0	220	134	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-71.950665042114	0	1	0	0	0	5	358	"5-358-7789"	198	1	0.290322580645161	1	26	3	1232014.40275069
7790	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	199	1	-26.7625	192.605	-219.2375	0	287	0	134	83	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-75.840390086365	0	1	0	0	0	5	358	"5-358-7790"	199	0	0	1	3	3	1237014.40275069
7791	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	200	1	-26.2375	192.8175	-219.0025	0	251	0	96	45	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"97"	"Vadsø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vadsø"	-78.097414859772	0	1	0	0	0	5	386	"5-386-7791"	200	0	0	1	7	2	1242014.40275069
7792	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	201	1	-26.9318181818182	186.903409090909	-218.974431818182	0	275	0	105	62	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"97"	"Vadsø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vadsø"	-109.088134926605	0	1	0	0	0	5	386	"5-386-7792"	201	0	0	1	2	1	1247014.40275069
7798	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	207	1	-17.2975	192.0875	-198.445	0	287	0	56	1	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"81"	"Båtsfjord"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Båtsfjord"	-170.357772475815	0	0.8	0.2	0	0	5	37	"5-37-7798"	207	0	0	1	1	1	1277014.40275069
7799	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	208	1	-13.1625	195.49	-193.475	0	286	0	124	7	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"98"	"Vardø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vardø"	-134.190502480316	0	1	0	0	0	5	391	"5-391-7799"	208	0	0	1	3	3	1282014.40275069
7800	2007	NA	NA	NA	NA	NA	NA	NA	7938021.13526258	209	1	-9.6275	198.9675	-189.5475	0	263	0	203	12	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"98"	"Vardø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vardø"	-65.386914991188	0.04	0.96	0	0	0	5	391	"5-391-7800"	209	0	0	0	5	0	1287014.40275069
7801	2007	8	16	1	2	1.30434782608696	2	"2007-8-16-7801"	7938021.13526258	210	1	-7.72443181818182	197.161931818182	-189.011363636364	6	244	0	207	11	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"98"	"Vardø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vardø"	-57.254840006256	0.08	0.92	0	0	0	5	391	"5-391-7801"	210	1	1	1	11	7	1292014.40275069
7802	2007	6	2	7	7	1	95	"2007-6-2-7802"	7938021.13526258	211	1	-4.87	189.575	-181.615	0	247	4	206	33	0	4	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"98"	"Vardø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vardø"	-22.1720199838638	0.04	0.96	0	0	0	5	391	"5-391-7802"	211	7	0.0736842105263158	1	187	28	1297014.40275069
7993	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	212	1	5.7	165.625	-152.5825	0	211	0	135	23	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"91"	"Måsøy"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Måsøy"	-93.017172524261	0.04	0.96	0	0	0	5	208	"5-208-7993"	212	0	0	0	2	0	1067014.40275069
7999	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	218	1	-3.29861111111111	184.217592592593	-167.678240740741	0	230	0	204	47	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"93"	"Nordkapp"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Nordkapp"	-137.107492465973	0	1	0	0	0	5	247	"5-247-7999"	218	0	0	0	2	0	1097014.40275069
8000	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	219	1	3.2475	178.6925	-155.94	1	214	0	188	99	1	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"93"	"Nordkapp"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Nordkapp"	-38.336562491608	0.24	0.76	0	0	0	5	247	"5-247-8000"	219	0	0	0	6	0	1102014.40275069
8005	2007	7	23	1	1	1	1	"2007-7-23-8005"	7933021.13526258	220	1	-14.3875	169.9875	-175.9225	0	262	0	44	24	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"93"	"Nordkapp"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Nordkapp"	-278.254607527161	0	0.48	0.52	0	0	5	247	"5-247-8005"	220	1	1	0	1	0	1127014.40275069
8006	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	221	1	-10.1818181818182	171.125	-170.232954545455	6	243	0	66	26	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"89"	"Lebesby"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Lebesby"	-151.976810020542	0.4	0.36	0.24	0	0	5	186	"5-186-8006"	221	0	0	1	45	16	1132014.40275069
8022	2007	6	8	12	12	1	35	"2007-6-8-8022"	7933021.13526258	228	1	-11.7043269230769	177.079326923077	-195.322115384615	104	42	12	29	15	2	12	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	175.882667989855	0.96	0.04	0	0	0	5	358	"5-358-8022"	228	1	0.342857142857143	1	17	2	1212014.40275069
8024	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	229	1	-21.1925	183.0425	-208.6175	165	88	15	69	54	0	15	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	52.064317494202	0.52	0.48	0	0	0	5	358	"5-358-8024"	229	0	0	1	12	1	1222014.40275069
8026	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	231	1	-27.0475	194.6925	-222.8475	1	271	0	92	41	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-99.830685005951	0	1	0	0	0	5	358	"5-358-8026"	231	0	0	0	1	0	1232014.40275069
8028	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	233	1	-26.82	196.0275	-225.295	3	235	0	137	60	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"97"	"Vadsø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vadsø"	-70.536997254944	0	1	0	0	0	5	386	"5-386-8028"	233	0	0	1	2	2	1242014.40275069
8029	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	234	1	-26.5442708333333	187.622395833333	-225.885416666667	12	182	0	175	151	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"97"	"Vadsø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vadsø"	-20.910164914322	0	1	0	0	0	5	386	"5-386-8029"	234	0	0	1	8	4	1247014.40275069
8030	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	235	1	-27.6588541666667	186.315104166667	-224.247395833333	0	242	0	209	104	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"97"	"Vadsø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vadsø"	-79.343262325287	0	1	0	0	0	5	386	"5-386-8030"	235	0	0	0	1	0	1252014.40275069
8037	2007	NA	NA	NA	NA	NA	NA	NA	7933021.13526258	242	1	-10.09	196.4975	-191.0075	0	252	0	193	7	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"97"	"Vadsø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vadsø"	-115.389580024529	0	1	0	0	0	5	386	"5-386-8037"	242	0	0	0	2	0	1287014.40275069
8229	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	244	1	5.985	168.2	-151.32	0	186	0	36	15	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"91"	"Måsøy"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Måsøy"	-60.293826224709	0	0.954545454545455	0.0454545454545455	0	0	5	208	"5-208-8229"	244	0	0	0	2	0	1062014.40275069
8231	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	245	1	0.7125	184.6575	-159.3375	0	276	0	242	117	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"91"	"Måsøy"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Måsøy"	-56.273250057793	0.04	0.96	0	0	0	5	208	"5-208-8231"	245	0	0	0	1	0	1072014.40275069
8232	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	246	1	-9.21	180.985	-171.87	0	239	0	44	4	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"91"	"Måsøy"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Måsøy"	-222.513260083008	0	0.64	0.36	0	0	5	208	"5-208-8232"	246	0	0	0	1	0	1077014.40275069
8237	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	251	1	3.53935185185185	183.328703703704	-155.564814814815	1	204	0	174	82	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-26.755262520218	0.0869565217391304	0.91304347826087	0	0	0	5	263	"5-263-8237"	251	0	0	0	2	0	1102014.40275069
8242	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	252	1	-9.25	177.4575	-171.0025	38	244	0	132	59	5	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"89"	"Lebesby"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Lebesby"	-105.135679996491	0.12	0.88	0	0	0	5	186	"5-186-8242"	252	0	0	1	3	1	1127014.40275069
8252	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	257	1	-22.395	176.27	-199.475	15	273	0	92	54	3	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"83"	"Gamvik"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Gamvik"	-187.901912549591	0.04	0.68	0.28	0	0	5	103	"5-103-8252"	257	0	0	0	1	0	1177014.40275069
8256	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	260	1	-9.38	167.96	-185.935	115	98	0	86	67	0	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	121.410902511799	0.72	0.28	0	0	0	5	358	"5-358-8256"	260	0	0	1	14	4	1197014.40275069
8258	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	261	1	-19.133152173913	171.442934782609	-206.323369565217	135	92	25	32	20	1	25	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	85.17582245388	0.72	0.28	0	0	0	5	358	"5-358-8258"	261	0	0	0	12	0	1207014.40275069
8259	2007	6	2	3	3	1	36	"2007-6-2-8259"	7928021.13526258	262	1	-18.9775	176.72	-213.5225	133	63	0	31	27	0	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	133.230530054665	0.84	0.16	0	0	0	5	358	"5-358-8259"	262	1	0.0833333333333333	0	17	0	1212014.40275069
8260	2007	6	6	1	1	1	5	"2007-6-6-8260"	7928021.13526258	263	1	-21.9325	185.4025	-212.2375	87	181	12	148	91	0	12	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-23.188415050507	0.24	0.76	0	0	0	5	358	"5-358-8260"	263	1	0.2	0	5	0	1217014.40275069
8266	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	269	1	-27.61	187.865	-231.935	1	217	0	210	194	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"92"	"Nesseby"	"Kommuner"	"Municipality"	NA	"Unjárga"	"Finnmark"	"Nesseby"	-11.804282516861	0	1	0	0	0	5	238	"5-238-8266"	269	0	0	1	3	2	1247014.40275069
8267	2007	NA	NA	NA	NA	NA	NA	NA	7928021.13526258	270	1	-27.7336956521739	189.494565217391	-231.421195652174	8	273	0	256	211	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"97"	"Vadsø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vadsø"	-39.874510016251	0.04	0.96	0	0	0	5	386	"5-386-8267"	270	0	0	0	4	0	1252014.40275069
8467	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	279	1	4.53618776798248	178.242153167725	-152.628112157186	2	243	0	117	47	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"91"	"Måsøy"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Måsøy"	-8.5412525055765	0.333333333333333	0.666666666666667	0	0	0	5	208	"5-208-8467"	279	0	0	0	4	0	1067014.40275069
8473	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	285	1	-8.075	180.995	-168.865	0	262	0	203	82	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-193.762272501373	0.08	0.8	0.12	0	0	5	263	"5-263-8473"	285	0	0	0	2	0	1097014.40275069
8479	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	286	1	-6.65865384615385	178.09375	-174.334134615385	89	160	0	140	109	3	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	2.29194255275698	0.4	0.6	0	0	0	5	263	"5-263-8479"	286	0	0	1	12	8	1127014.40275069
8491	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	294	1	-24.3994565217391	180.5625	-217.35597826087	0	265	0	115	54	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-135.672022399902	0	1	0	0	0	5	358	"5-358-8491"	294	0	0	1	5	1	1187014.40275069
8492	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	295	1	-16.0075	180.63	-204.1475	101	160	0	148	116	2	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	12.000005137253	0.28	0.72	0	0	0	5	358	"5-358-8492"	295	0	0	1	4	1	1192014.40275069
8493	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	296	1	-15.735	178.815	-203.7225	121	118	1	109	75	0	1	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	41.019495080376	0.48	0.52	0	0	0	5	358	"5-358-8493"	296	0	0	1	38	2	1197014.40275069
8494	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	297	1	-17.5625	177.2075	-209.815	191	37	0	31	20	0	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	130.341615049362	0.88	0.12	0	0	0	5	358	"5-358-8494"	297	0	0	1	29	3	1202014.40275069
8495	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	298	1	-20.6902173913043	177.744565217391	-220.744565217391	187	45	16	11	9	0	16	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	210.054660012484	1	0	0	0	0	5	358	"5-358-8495"	298	0	0	1	17	1	1207014.40275069
8496	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	299	1	-23.115	183.2875	-219.3675	148	113	5	86	45	0	5	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	15.761139976501	0.4	0.6	0	0	0	5	358	"5-358-8496"	299	0	0	0	3	0	1212014.40275069
8497	2007	6	9	1	1	1	1	"2007-6-9-8497"	7923021.13526258	300	1	-23.85	193.285	-215.1925	106	181	0	138	73	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	1.72434485855101	0.12	0.88	0	0	0	5	358	"5-358-8497"	300	1	1	0	1	0	1217014.40275069
8502	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	305	1	-27.6706730769231	193.661057692308	-227.028846153846	0	265	0	220	167	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"92"	"Nesseby"	"Kommuner"	"Municipality"	NA	"Unjárga"	"Finnmark"	"Nesseby"	-79.558524948883	0	1	0	0	0	5	238	"5-238-8502"	305	0	0	1	5	3	1242014.40275069
8503	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	306	1	-26.6851851851852	189.240740740741	-235.064814814815	15	208	0	205	193	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"92"	"Nesseby"	"Kommuner"	"Municipality"	NA	"Unjárga"	"Finnmark"	"Nesseby"	-1.513045069122	0	1	0	0	0	5	238	"5-238-8503"	306	0	0	1	4	2	1247014.40275069
8504	2007	NA	NA	NA	NA	NA	NA	NA	7923021.13526258	307	1	-27.4921875	189.25	-234.856770833333	12	268	0	208	173	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"97"	"Vadsø"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Vadsø"	-52.257185227966	0	1	0	0	0	5	386	"5-386-8504"	307	0	0	0	1	0	1252014.40275069
8705	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	312	1	-0.6525	165.9775	-154.8025	6	214	0	87	57	1	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"91"	"Måsøy"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Måsøy"	-50.980200009346	0.32	0.68	0	0	0	5	208	"5-208-8705"	312	0	0	0	8	0	1072014.40275069
8707	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	314	1	-15.995	171.9725	-178.62	0	242	0	178	53	0	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"91"	"Måsøy"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Måsøy"	-188.23134496994	0	0.88	0.12	0	0	5	208	"5-208-8707"	314	0	0	0	1	0	1082014.40275069
8710	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	317	1	-7.5675	176.605	-165.8525	5	210	0	162	39	2	0	"Top"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	-133.840239949417	0.2	0.8	0	0	0	5	263	"5-263-8710"	317	0	0	0	1	0	1097014.40275069
8716	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	318	1	-7.92307692307692	182.526442307692	-180.834134615385	88	160	0	100	39	19	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"94"	"Porsanger"	"Kommuner"	"Municipality"	NA	"Porsáŋgu"	"Finnmark"	"Porsanger"	52.477137561035	0.56	0.44	0	0	0	5	263	"5-263-8716"	318	0	0	1	7	6	1127014.40275069
8724	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	322	1	-10.435	182.045	-184.8825	154	66	0	37	25	1	0	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"89"	"Lebesby"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Lebesby"	151.235442473412	0.8	0.2	0	0	0	5	186	"5-186-8724"	322	0	0	1	19	3	1167014.40275069
8725	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	323	1	-21.3125	178.5425	-204.6875	49	188	0	143	88	1	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"89"	"Lebesby"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Lebesby"	-21.437197490692	0.16	0.84	0	0	0	5	186	"5-186-8725"	323	0	0	0	3	0	1172014.40275069
8726	2007	5	30	2	2	1	30	"2007-5-30-8726"	7918021.13526258	324	1	-24.765	182.765	-211.6	1	259	0	134	73	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"89"	"Lebesby"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Lebesby"	-94.458722250366	0	1	0	0	0	5	186	"5-186-8726"	324	3	0.0666666666666667	1	33	5	1177014.40275069
8727	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	325	1	-26.6625	186.17	-219.205	0	256	0	87	19	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"83"	"Gamvik"	"Kommuner"	"Municipality"	NA	NA	"Finnmark"	"Gamvik"	-121.116544956207	0	1	0	0	0	5	103	"5-103-8727"	325	0	0	1	5	1	1182014.40275069
8728	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	326	1	-26.6684782608696	185.032608695652	-222.396739130435	1	260	0	107	19	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-151.078564979553	0	1	0	0	0	5	358	"5-358-8728"	326	0	0	1	10	1	1187014.40275069
8729	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	327	1	-22.6275	187.42	-216.7625	9	242	0	132	77	0	0	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	-99.521184900284	0.04	0.96	0	0	0	5	358	"5-358-8729"	327	0	0	0	1	0	1192014.40275069
8732	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	330	1	-22.3875	182.355	-227.4775	208	21	14	4	4	0	14	"Forest"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	154.979010027742	0.96	0.04	0	0	0	5	358	"5-358-8732"	330	0	0	1	6	1	1207014.40275069
8733	2007	NA	NA	NA	NA	NA	NA	NA	7918021.13526258	331	1	-25.2228260869565	185.364130434783	-225.089673913043	60	147	14	93	47	0	14	"Open"	"169"	"NOR"	"Norway"	"5"	"Finnmark"	"96"	"Tana"	"Kommuner"	"Municipality"	NA	"Deatnu"	"Finnmark"	"Tana"	75.898720042706	0.48	0.52	0	0	0	5	358	"5-358-8733"	331	0	0	0	3	0	1212014.40275069
